Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Glsxx,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDistance,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,ProgPasses,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmpxxx,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,SCADrib,SCASh,SCAFld,SCADef,GCA,GCA90,GCAPassLive,GCAPassDead,GCADrib,GCASh,GCAFld,GCADef,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,DrbPast,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,TimesTackled,TimesTackled%,Carries,TotalCarryDistance,ProgCarryDistance,ProgCarries,CarriesToFinalThird,CarriesToPenArea,CarryMistakes,Disposesed,ReceivedPass,ProgPassesRec,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialLoss,AerialWin%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKsFaced,PKA,PKsv,PKm,Save%,PKGA,FKGA,CKGA,OGA,PSxG,PSxG/SoT,PSxG+/-,PSxG+/- /90,LaunchCmp,LaunchAtt,LaunchPassCmp%,PassAtt,PassThr,PassesLaunch%,AvgLenLaunch,GoalKicksAtt,GoalKicksLaunch%,AvgLen,OppCrs,StpCrs,CrsStp%,#OPA,#OPA/90,AvgDistOPA
José Sá,pt POR,GK,Wolves,eng Premier League,29,1993,36,36,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,1200.0,69.8,20499.0,13561.0,203.0,206.0,98.5,450.0,463.0,97.2,182.0,522.0,34.9,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,854.0,341.0,81.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,5.0,1.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,1277.0,1153.0,1271.0,7.0,0.0,0.0,1277.0,2.0,2.0,100.0,0.0,0.0,731.0,4563.0,2991.0,0.0,0.0,0.0,4.0,0.0,585.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,45.0,6.0,1.0,85.7,55.0,1.53,161.0,105.0,67.1,11.0,7.0,18.0,11.0,30.6,4.0,2.0,2.0,0.0,50.0,2.0,0.0,6.0,1.0,48.4,0.28,-5.6,-0.16,120.0,435.0,27.6,935.0,182.0,29.3,30.9,260.0,61.9,46.2,540.0,43.0,8.0,28.0,0.78,12.6
Juan Carlos,es ESP,GK,Girona,es La Liga,34,1988,10,10,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,340.0,84.7,7160.0,4635.0,52.0,53.0,98.1,170.0,176.0,96.6,66.0,111.0,59.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,265.0,75.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,356.0,324.0,355.0,1.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,212.0,903.0,476.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,100.0,18.0,1.8,43.0,25.0,62.8,2.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,16.7,0.35,-1.3,-0.13,23.0,64.0,35.9,278.0,51.0,17.6,28.7,62.0,24.2,30.3,120.0,6.0,5.0,21.0,2.1,16.9
Juan Musso,ar ARG,GK,Atalanta,it Serie A,28,1994,24,24,2077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,705.0,72.8,14449.0,10079.0,93.0,93.0,100.0,243.0,246.0,98.8,174.0,360.0,48.3,0.0,0.1,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,497.0,207.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,1.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,745.0,654.0,742.0,3.0,0.0,0.0,745.0,0.0,0.0,0.0,0.0,0.0,436.0,2893.0,1620.0,0.0,1.0,1.0,2.0,0.0,316.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,100.0,27.0,1.17,89.0,64.0,71.9,13.0,4.0,7.0,7.0,29.2,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,21.7,0.23,-3.3,-0.14,109.0,276.0,39.5,547.0,152.0,32.5,32.1,157.0,62.4,48.6,253.0,14.0,5.5,24.0,1.04,15.6
Julen Agirrezabala,es ESP,GK,Athletic Club,es La Liga,21,2000,8,7,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,241.0,71.0,4890.0,3600.0,29.0,29.0,100.0,91.0,94.0,96.8,51.0,118.0,43.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,169.0,72.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,253.0,203.0,249.0,4.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,150.0,804.0,551.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,100.0,6.0,0.8,19.0,13.0,68.4,1.0,3.0,3.0,2.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.3,-0.5,-0.06,37.0,101.0,36.6,179.0,33.0,29.6,30.5,62.0,77.4,55.4,96.0,11.0,11.5,10.0,1.33,15.4
Kasper Schmeichel,dk DEN,GK,Nice,fr Ligue 1,35,1986,36,36,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,1188.0,77.3,25553.0,18698.0,162.0,162.0,100.0,419.0,430.0,97.4,332.0,589.0,56.4,0.0,0.4,0.0,-0.4,2.0,8.0,0.0,0.0,0.0,834.0,353.0,75.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,1.0,1.0,10.0,0.28,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,1.0,2.0,11.0,1.0,1258.0,1119.0,1253.0,5.0,0.0,0.0,1258.0,0.0,0.0,0.0,0.0,0.0,860.0,3975.0,2015.0,0.0,0.0,0.0,2.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,100.0,35.0,0.97,141.0,105.0,77.3,15.0,12.0,9.0,11.0,30.6,5.0,3.0,1.0,1.0,25.0,3.0,2.0,5.0,0.0,35.9,0.23,0.9,0.02,170.0,388.0,43.8,909.0,119.0,30.7,32.7,278.0,39.2,35.7,455.0,24.0,5.3,23.0,0.64,12.9
Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,27,1994,29,29,2565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,1046.0,83.3,19299.0,11448.0,287.0,289.0,99.3,390.0,395.0,98.7,190.0,357.0,53.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,805.0,241.0,59.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1.0,3.0,16.0,2.0,1119.0,892.0,1103.0,16.0,0.0,0.0,1119.0,1.0,1.0,100.0,0.0,0.0,654.0,2894.0,1683.0,0.0,0.0,0.0,1.0,0.0,604.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,11.0,1.0,91.7,33.0,1.16,120.0,90.0,73.3,8.0,9.0,12.0,9.0,31.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,35.0,0.29,5.0,0.18,68.0,213.0,31.9,864.0,151.0,17.1,26.3,182.0,35.7,31.5,332.0,15.0,4.5,52.0,1.82,16.9
Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,32,1990,33,33,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,888.0,69.4,15447.0,10068.0,133.0,134.0,99.3,327.0,332.0,98.5,151.0,412.0,36.7,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,607.0,276.0,57.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,5.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,10.0,0.0,957.0,854.0,951.0,6.0,0.0,0.0,957.0,0.0,0.0,0.0,0.0,0.0,493.0,2258.0,1322.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,37.0,4.0,0.0,100.0,51.0,1.55,130.0,80.0,62.3,13.0,10.0,10.0,6.0,18.2,2.0,2.0,0.0,0.0,0.0,2.0,1.0,7.0,1.0,42.3,0.32,-7.7,-0.23,80.0,326.0,24.5,664.0,128.0,39.2,34.8,219.0,30.1,34.1,401.0,17.0,4.2,24.0,0.73,14.4
Keylor Navas,cr CRC,GK,Nott'ham Forest,eng Premier League,35,1986,17,17,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,534.0,57.3,10310.0,8282.0,29.0,29.0,100.0,136.0,137.0,99.3,141.0,363.0,38.8,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,312.0,217.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,5.0,0.0,3.0,0.18,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,578.0,515.0,576.0,2.0,0.0,0.0,578.0,1.0,1.0,100.0,0.0,0.0,267.0,1718.0,1174.0,0.0,0.0,0.0,1.0,0.0,175.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,100.0,32.0,1.88,83.0,51.0,66.3,4.0,4.0,9.0,1.0,5.9,4.0,4.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,29.3,0.32,-2.7,-0.16,106.0,320.0,33.1,378.0,65.0,56.3,41.3,151.0,70.9,48.1,295.0,14.0,4.7,9.0,0.53,9.2
Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,30,1992,34,34,3060.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1,1220.0,1585.0,77.0,36421.0,25230.0,171.0,172.0,99.4,544.0,552.0,98.6,503.0,858.0,58.6,1.0,0.7,0.1,0.3,1.0,40.0,0.0,0.0,2.0,1210.0,374.0,116.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,1.0,0.0,9.0,0.26,6.0,2.0,0.0,1.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,1653.0,1196.0,1636.0,17.0,1.0,1.0,1653.0,0.0,0.0,0.0,0.0,0.0,1030.0,4948.0,2681.0,0.0,1.0,1.0,0.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,63.0,4.0,1.0,80.0,48.0,1.41,147.0,101.0,70.1,13.0,10.0,11.0,12.0,35.3,7.0,4.0,1.0,2.0,20.0,4.0,0.0,5.0,3.0,43.9,0.27,-1.1,-0.03,257.0,588.0,43.7,1326.0,183.0,33.3,33.7,258.0,57.0,47.5,489.0,29.0,5.9,51.0,1.5,16.5
Lennart Grill,de GER,GK,Union Berlin,de Bundesliga,23,1999,5,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,214.0,68.7,4637.0,3732.0,24.0,24.0,100.0,68.0,69.0,98.6,55.0,120.0,45.8,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,181.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,225.0,163.0,220.0,5.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,150.0,734.0,437.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,100.0,11.0,2.2,25.0,14.0,64.0,2.0,1.0,2.0,2.0,40.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,0.28,-2.0,-0.41,48.0,108.0,44.4,197.0,28.0,48.2,37.1,17.0,76.5,55.2,47.0,8.0,17.0,7.0,1.4,15.1
Leonardo César Jardim,br BRA,GK,Lille,fr Ligue 1,27,1995,6,6,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.17,15.0,4.0,26.7,3.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Román,es ESP,GK,Mallorca,es La Liga,22,2000,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,42.0,69.0,846.0,648.0,6.0,6.0,100.0,12.0,12.0,100.0,11.0,24.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,42.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,21.0,105.0,67.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.1,0.11,9.0,21.0,42.9,30.0,3.0,40.0,35.2,12.0,75.0,48.8,30.0,1.0,3.3,2.0,2.0,17.4
Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,26,1996,37,37,3330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,1192.0,62.5,29263.0,24967.0,75.0,76.0,98.7,246.0,251.0,98.0,421.0,859.0,49.0,0.0,0.0,0.2,0.0,0.0,65.0,1.0,0.0,0.0,786.0,403.0,119.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,3.0,0.0,12.0,0.32,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,26.0,3.0,1309.0,1050.0,1297.0,14.0,0.0,0.0,1309.0,0.0,0.0,0.0,0.0,0.0,622.0,4073.0,2169.0,0.0,1.0,0.0,6.0,0.0,461.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,55.0,4.0,2.0,66.7,59.0,1.59,181.0,124.0,68.0,7.0,9.0,21.0,5.0,13.5,2.0,1.0,1.0,0.0,50.0,1.0,1.0,4.0,3.0,49.6,0.27,-6.4,-0.17,360.0,775.0,46.5,905.0,124.0,62.9,44.3,284.0,72.5,52.1,496.0,26.0,5.2,55.0,1.49,15.3
Lucas Chevalier,fr FRA,GK,Lille,fr Ligue 1,20,2001,32,32,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,1010.0,77.1,17580.0,12052.0,223.0,224.0,99.6,401.0,408.0,98.3,146.0,367.0,39.8,0.0,0.6,0.2,-0.6,2.0,19.0,0.0,0.0,0.0,854.0,154.0,49.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,2.0,0.0,5.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,2.0,4.0,7.0,2.0,1060.0,832.0,1057.0,3.0,0.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,858.0,4458.0,2988.0,0.0,0.0,0.0,1.0,0.0,638.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,55.0,2.0,0.0,100.0,31.0,0.97,105.0,76.0,72.4,16.0,9.0,7.0,10.0,31.3,3.0,2.0,1.0,0.0,33.3,2.0,2.0,1.0,3.0,30.5,0.27,2.5,0.08,76.0,282.0,27.0,903.0,121.0,26.2,29.4,105.0,42.9,37.2,317.0,22.0,6.9,25.0,0.78,13.5
Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31,1991,17,17,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,648.0,68.1,11985.0,9017.0,79.0,79.0,100.0,216.0,217.0,99.5,143.0,345.0,41.4,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,435.0,209.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,4.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,605.0,692.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,0.0,0.0,346.0,1709.0,1260.0,0.0,0.0,0.0,1.0,0.0,273.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,27.0,4.0,0.0,100.0,27.0,1.59,87.0,57.0,73.6,4.0,5.0,8.0,3.0,17.6,7.0,4.0,3.0,0.0,42.9,4.0,0.0,0.0,0.0,30.3,0.27,3.3,0.2,76.0,274.0,27.7,490.0,84.0,40.6,35.9,154.0,48.7,41.1,222.0,16.0,7.2,13.0,0.76,14.2
Lukáš Hrádecký,fi FIN,GK,Leverkusen,de Bundesliga,32,1989,33,33,2969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,1101.0,71.9,20694.0,14943.0,173.0,176.0,98.3,377.0,385.0,97.9,238.0,535.0,44.5,0.0,0.0,0.1,0.0,0.0,10.0,1.0,0.0,0.0,825.0,276.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1163.0,1007.0,1153.0,10.0,0.0,0.0,1163.0,0.0,0.0,0.0,0.0,0.0,667.0,3717.0,2176.0,0.0,0.0,0.0,3.0,0.0,549.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,0.0,100.0,47.0,1.42,142.0,97.0,71.8,14.0,8.0,11.0,9.0,27.3,7.0,7.0,0.0,0.0,0.0,7.0,1.0,5.0,2.0,41.3,0.25,-3.7,-0.11,117.0,373.0,31.4,899.0,148.0,31.3,32.0,202.0,45.5,38.7,404.0,27.0,6.7,26.0,0.79,14.1
Luís Maximiano,pt POR,GK,Lazio,it Serie A,23,1999,1,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,98.0,90.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,36,1986,12,12,1080.0,0.0,0.0,0.0,2.0,1.0,50.0,0.17,0.08,0.0,0.0,9.0,0.0,0.0,0.0,0.2,0.2,0.11,-0.2,-0.2,449.0,504.0,89.1,10571.0,7280.0,96.0,96.0,100.0,234.0,238.0,98.3,118.0,169.0,69.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,415.0,89.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,2.0,0.17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,528.0,436.0,519.0,8.0,2.0,2.0,528.0,0.0,0.0,0.0,0.0,0.0,338.0,1534.0,910.0,0.0,0.0,0.0,1.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,100.0,11.0,0.92,44.0,33.0,79.5,7.0,4.0,1.0,4.0,33.3,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.7,0.29,3.7,0.31,39.0,79.0,49.4,435.0,81.0,16.6,26.8,69.0,10.1,23.8,103.0,4.0,3.9,23.0,1.92,19.5
